artist,influenced_by,link,genres
Led Zeppelin,Howlin' Wolf,https://www.allmusic.com/artist/howlin-wolf-mn0000276085,"Album Rock,Arena Rock,Blues-Rock,British Blues,British Metal,Hard Rock,Regional Blues,Heavy Metal"
Led Zeppelin,Muddy Waters,https://www.allmusic.com/artist/muddy-waters-mn0000608701,"Album Rock,Arena Rock,Blues-Rock,British Blues,British Metal,Hard Rock,Regional Blues,Heavy Metal"
Led Zeppelin,Otis Rush,https://www.allmusic.com/artist/otis-rush-mn0000894956,"Album Rock,Arena Rock,Blues-Rock,British Blues,British Metal,Hard Rock,Regional Blues,Heavy Metal"
Led Zeppelin,Sonny Boy Williamson II,https://www.allmusic.com/artist/sonny-boy-williamson-ii-mn0000036031,"Album Rock,Arena Rock,Blues-Rock,British Blues,British Metal,Hard Rock,Regional Blues,Heavy Metal"
Led Zeppelin,Willie Dixon,https://www.allmusic.com/artist/willie-dixon-mn0000959770,"Album Rock,Arena Rock,Blues-Rock,British Blues,British Metal,Hard Rock,Regional Blues,Heavy Metal"
Led Zeppelin,Anne Briggs,https://www.allmusic.com/artist/anne-briggs-mn0000486661,"Album Rock,Arena Rock,Blues-Rock,British Blues,British Metal,Hard Rock,Regional Blues,Heavy Metal"
Led Zeppelin,Bert Jansch,https://www.allmusic.com/artist/bert-jansch-mn0000756656,"Album Rock,Arena Rock,Blues-Rock,British Blues,British Metal,Hard Rock,Regional Blues,Heavy Metal"
Lynyrd Skynyrd,The Allman Brothers Band,https://www.allmusic.com/artist/the-allman-brothers-band-mn0000745964,"Southern Rock,Album Rock,Arena Rock,Blues-Rock,Boogie Rock,Hard Rock,Rock & Roll"
Lynyrd Skynyrd,The Rolling Stones,https://www.allmusic.com/artist/the-rolling-stones-mn0000894465,"Southern Rock,Album Rock,Arena Rock,Blues-Rock,Boogie Rock,Hard Rock,Rock & Roll"
Lynyrd Skynyrd,The Who,https://www.allmusic.com/artist/the-who-mn0000577627,"Southern Rock,Album Rock,Arena Rock,Blues-Rock,Boogie Rock,Hard Rock,Rock & Roll"
Lynyrd Skynyrd,The Yardbirds,https://www.allmusic.com/artist/the-yardbirds-mn0000489303,"Southern Rock,Album Rock,Arena Rock,Blues-Rock,Boogie Rock,Hard Rock,Rock & Roll"
Lynyrd Skynyrd,Bad Company,https://www.allmusic.com/artist/bad-company-mn0000075100,"Southern Rock,Album Rock,Arena Rock,Blues-Rock,Boogie Rock,Hard Rock,Rock & Roll"
Lynyrd Skynyrd,Cream,https://www.allmusic.com/artist/cream-mn0000112462,"Southern Rock,Album Rock,Arena Rock,Blues-Rock,Boogie Rock,Hard Rock,Rock & Roll"
Lynyrd Skynyrd,Creedence Clearwater Revival,https://www.allmusic.com/artist/creedence-clearwater-revival-mn0000131627,"Southern Rock,Album Rock,Arena Rock,Blues-Rock,Boogie Rock,Hard Rock,Rock & Roll"
Lynyrd Skynyrd,Eric Clapton,https://www.allmusic.com/artist/eric-clapton-mn0000187478,"Southern Rock,Album Rock,Arena Rock,Blues-Rock,Boogie Rock,Hard Rock,Rock & Roll"
Lynyrd Skynyrd,Free,https://www.allmusic.com/artist/free-mn0000193216,"Southern Rock,Album Rock,Arena Rock,Blues-Rock,Boogie Rock,Hard Rock,Rock & Roll"
Lynyrd Skynyrd,Jeff Beck,https://www.allmusic.com/artist/jeff-beck-mn0000240865,"Southern Rock,Album Rock,Arena Rock,Blues-Rock,Boogie Rock,Hard Rock,Rock & Roll"
Queen,Cream,https://www.allmusic.com/artist/cream-mn0000112462,"Album Rock,Art Rock,Contemporary Pop/Rock,Glam Rock,Hard Rock,Arena Rock,Dance-Rock,British Metal,Heavy Metal"
Queen,David Bowie,https://www.allmusic.com/artist/david-bowie-mn0000531986,"Album Rock,Art Rock,Contemporary Pop/Rock,Glam Rock,Hard Rock,Arena Rock,Dance-Rock,British Metal,Heavy Metal"
Queen,Jimi Hendrix,https://www.allmusic.com/artist/jimi-hendrix-mn0000354105,"Album Rock,Art Rock,Contemporary Pop/Rock,Glam Rock,Hard Rock,Arena Rock,Dance-Rock,British Metal,Heavy Metal"
Queen,Led Zeppelin,https://www.allmusic.com/artist/led-zeppelin-mn0000139026,"Album Rock,Art Rock,Contemporary Pop/Rock,Glam Rock,Hard Rock,Arena Rock,Dance-Rock,British Metal,Heavy Metal"
Queen,Mott the Hoople,https://www.allmusic.com/artist/mott-the-hoople-mn0000596126,"Album Rock,Art Rock,Contemporary Pop/Rock,Glam Rock,Hard Rock,Arena Rock,Dance-Rock,British Metal,Heavy Metal"
Queen,The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,"Album Rock,Art Rock,Contemporary Pop/Rock,Glam Rock,Hard Rock,Arena Rock,Dance-Rock,British Metal,Heavy Metal"
Queen,The Kinks,https://www.allmusic.com/artist/the-kinks-mn0000100160,"Album Rock,Art Rock,Contemporary Pop/Rock,Glam Rock,Hard Rock,Arena Rock,Dance-Rock,British Metal,Heavy Metal"
Queen,The Who,https://www.allmusic.com/artist/the-who-mn0000577627,"Album Rock,Art Rock,Contemporary Pop/Rock,Glam Rock,Hard Rock,Arena Rock,Dance-Rock,British Metal,Heavy Metal"
Queen,Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,"Album Rock,Art Rock,Contemporary Pop/Rock,Glam Rock,Hard Rock,Arena Rock,Dance-Rock,British Metal,Heavy Metal"
Queen,Chic,https://www.allmusic.com/artist/chic-mn0000092942,"Album Rock,Art Rock,Contemporary Pop/Rock,Glam Rock,Hard Rock,Arena Rock,Dance-Rock,British Metal,Heavy Metal"
The Stooges,The Doors,https://www.allmusic.com/artist/the-doors-mn0000114342,"Detroit Rock,Hard Rock,Proto-Punk,Album Rock"
The Stooges,The Kinks,https://www.allmusic.com/artist/the-kinks-mn0000100160,"Detroit Rock,Hard Rock,Proto-Punk,Album Rock"
The Stooges,The Pretty Things,https://www.allmusic.com/artist/the-pretty-things-mn0000489676,"Detroit Rock,Hard Rock,Proto-Punk,Album Rock"
The Stooges,The Rolling Stones,https://www.allmusic.com/artist/the-rolling-stones-mn0000894465,"Detroit Rock,Hard Rock,Proto-Punk,Album Rock"
The Stooges,The Velvet Underground,https://www.allmusic.com/artist/the-velvet-underground-mn0000840402,"Detroit Rock,Hard Rock,Proto-Punk,Album Rock"
The Stooges,The Who,https://www.allmusic.com/artist/the-who-mn0000577627,"Detroit Rock,Hard Rock,Proto-Punk,Album Rock"
The Stooges,The Yardbirds,https://www.allmusic.com/artist/the-yardbirds-mn0000489303,"Detroit Rock,Hard Rock,Proto-Punk,Album Rock"
The Stooges,Frank Zappa,https://www.allmusic.com/artist/frank-zappa-mn0000138699,"Detroit Rock,Hard Rock,Proto-Punk,Album Rock"
The Stooges,Jimi Hendrix,https://www.allmusic.com/artist/jimi-hendrix-mn0000354105,"Detroit Rock,Hard Rock,Proto-Punk,Album Rock"
The Stooges,Ravi Shankar,https://www.allmusic.com/artist/ravi-shankar-mn0000404463,"Detroit Rock,Hard Rock,Proto-Punk,Album Rock"
Thin Lizzy,Deep Purple,https://www.allmusic.com/artist/deep-purple-mn0000192382,"Album Rock,British Metal,Hard Rock,Heavy Metal,Contemporary Pop/Rock,Arena Rock"
Thin Lizzy,Jimi Hendrix,https://www.allmusic.com/artist/jimi-hendrix-mn0000354105,"Album Rock,British Metal,Hard Rock,Heavy Metal,Contemporary Pop/Rock,Arena Rock"
Thin Lizzy,Led Zeppelin,https://www.allmusic.com/artist/led-zeppelin-mn0000139026,"Album Rock,British Metal,Hard Rock,Heavy Metal,Contemporary Pop/Rock,Arena Rock"
Thin Lizzy,The Who,https://www.allmusic.com/artist/the-who-mn0000577627,"Album Rock,British Metal,Hard Rock,Heavy Metal,Contemporary Pop/Rock,Arena Rock"
Thin Lizzy,Bob Dylan,https://www.allmusic.com/artist/bob-dylan-mn0000066915,"Album Rock,British Metal,Hard Rock,Heavy Metal,Contemporary Pop/Rock,Arena Rock"
Thin Lizzy,Cream,https://www.allmusic.com/artist/cream-mn0000112462,"Album Rock,British Metal,Hard Rock,Heavy Metal,Contemporary Pop/Rock,Arena Rock"
Thin Lizzy,The Rolling Stones,https://www.allmusic.com/artist/the-rolling-stones-mn0000894465,"Album Rock,British Metal,Hard Rock,Heavy Metal,Contemporary Pop/Rock,Arena Rock"
Thin Lizzy,The Yardbirds,https://www.allmusic.com/artist/the-yardbirds-mn0000489303,"Album Rock,British Metal,Hard Rock,Heavy Metal,Contemporary Pop/Rock,Arena Rock"
Thin Lizzy,Van Morrison,https://www.allmusic.com/artist/van-morrison-mn0000307461,"Album Rock,British Metal,Hard Rock,Heavy Metal,Contemporary Pop/Rock,Arena Rock"
Thin Lizzy,Wishbone Ash,https://www.allmusic.com/artist/wishbone-ash-mn0000674873,"Album Rock,British Metal,Hard Rock,Heavy Metal,Contemporary Pop/Rock,Arena Rock"
UFO,Led Zeppelin,https://www.allmusic.com/artist/led-zeppelin-mn0000139026,"Hard Rock,Heavy Metal,Prog-Rock,Psychedelic/Garage"
UFO,The Yardbirds,https://www.allmusic.com/artist/the-yardbirds-mn0000489303,"Hard Rock,Heavy Metal,Prog-Rock,Psychedelic/Garage"
UFO,Bob Dylan,https://www.allmusic.com/artist/bob-dylan-mn0000066915,"Hard Rock,Heavy Metal,Prog-Rock,Psychedelic/Garage"
UFO,Cream,https://www.allmusic.com/artist/cream-mn0000112462,"Hard Rock,Heavy Metal,Prog-Rock,Psychedelic/Garage"
UFO,Deep Purple,https://www.allmusic.com/artist/deep-purple-mn0000192382,"Hard Rock,Heavy Metal,Prog-Rock,Psychedelic/Garage"
UFO,Frank Zappa,https://www.allmusic.com/artist/frank-zappa-mn0000138699,"Hard Rock,Heavy Metal,Prog-Rock,Psychedelic/Garage"
UFO,Humble Pie,https://www.allmusic.com/artist/humble-pie-mn0000805661,"Hard Rock,Heavy Metal,Prog-Rock,Psychedelic/Garage"
UFO,Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567,"Hard Rock,Heavy Metal,Prog-Rock,Psychedelic/Garage"
UFO,James Gang,https://www.allmusic.com/artist/james-gang-mn0000085776,"Hard Rock,Heavy Metal,Prog-Rock,Psychedelic/Garage"
UFO,Jethro Tull,https://www.allmusic.com/artist/jethro-tull-mn0000850692,"Hard Rock,Heavy Metal,Prog-Rock,Psychedelic/Garage"
Wishbone Ash,The Allman Brothers Band,https://www.allmusic.com/artist/the-allman-brothers-band-mn0000745964,"Hard Rock,Prog-Rock,Album Rock"
Wishbone Ash,The Yardbirds,https://www.allmusic.com/artist/the-yardbirds-mn0000489303,"Hard Rock,Prog-Rock,Album Rock"
Wishbone Ash,Cream,https://www.allmusic.com/artist/cream-mn0000112462,"Hard Rock,Prog-Rock,Album Rock"
Wishbone Ash,Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567,"Hard Rock,Prog-Rock,Album Rock"
Wishbone Ash,Jeff Beck Group,https://www.allmusic.com/artist/jeff-beck-group-mn0000196968,"Hard Rock,Prog-Rock,Album Rock"
Wishbone Ash,Jimi Hendrix,https://www.allmusic.com/artist/jimi-hendrix-mn0000354105,"Hard Rock,Prog-Rock,Album Rock"
Wishbone Ash,Pink Floyd,https://www.allmusic.com/artist/pink-floyd-mn0000346336,"Hard Rock,Prog-Rock,Album Rock"
Wishbone Ash,The Who,https://www.allmusic.com/artist/the-who-mn0000577627,"Hard Rock,Prog-Rock,Album Rock"
Wishbone Ash,Vanilla Fudge,https://www.allmusic.com/artist/vanilla-fudge-mn0000311674,"Hard Rock,Prog-Rock,Album Rock"
Accept,AC/DC,https://www.allmusic.com/artist/ac-dc-mn0000574772,"Hard Rock,Heavy Metal"
Accept,Iron Maiden,https://www.allmusic.com/artist/iron-maiden-mn0000098465,"Hard Rock,Heavy Metal"
Accept,Judas Priest,https://www.allmusic.com/artist/judas-priest-mn0000246611,"Hard Rock,Heavy Metal"
Accept,Deep Purple,https://www.allmusic.com/artist/deep-purple-mn0000192382,"Hard Rock,Heavy Metal"
Accept,Alice Cooper,https://www.allmusic.com/artist/alice-cooper-mn0000005953,"Hard Rock,Heavy Metal"
Accept,Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,"Hard Rock,Heavy Metal"
Accept,Genesis,https://www.allmusic.com/artist/genesis-mn0000199995,"Hard Rock,Heavy Metal"
Accept,Jethro Tull,https://www.allmusic.com/artist/jethro-tull-mn0000850692,"Hard Rock,Heavy Metal"
Accept,Jimi Hendrix,https://www.allmusic.com/artist/jimi-hendrix-mn0000354105,"Hard Rock,Heavy Metal"
Accept,Kiss,https://www.allmusic.com/artist/kiss-mn0000084209,"Hard Rock,Heavy Metal"
Blitzkrieg,AC/DC,https://www.allmusic.com/artist/ac-dc-mn0000574772,"British Metal,Hard Rock,Heavy Metal,New Wave of British Heavy Metal"
Blitzkrieg,Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,"British Metal,Hard Rock,Heavy Metal,New Wave of British Heavy Metal"
Blitzkrieg,Budgie,https://www.allmusic.com/artist/budgie-mn0000623985,"British Metal,Hard Rock,Heavy Metal,New Wave of British Heavy Metal"
Blitzkrieg,Deep Purple,https://www.allmusic.com/artist/deep-purple-mn0000192382,"British Metal,Hard Rock,Heavy Metal,New Wave of British Heavy Metal"
Blitzkrieg,Kiss,https://www.allmusic.com/artist/kiss-mn0000084209,"British Metal,Hard Rock,Heavy Metal,New Wave of British Heavy Metal"
Blitzkrieg,Led Zeppelin,https://www.allmusic.com/artist/led-zeppelin-mn0000139026,"British Metal,Hard Rock,Heavy Metal,New Wave of British Heavy Metal"
Blitzkrieg,Ramones,https://www.allmusic.com/artist/ramones-mn0000490004,"British Metal,Hard Rock,Heavy Metal,New Wave of British Heavy Metal"
Blitzkrieg,Sex Pistols,https://www.allmusic.com/artist/sex-pistols-mn0000418740,"British Metal,Hard Rock,Heavy Metal,New Wave of British Heavy Metal"
Ramones,Chuck Berry,https://www.allmusic.com/artist/chuck-berry-mn0000120521,"American Punk,New York Punk,Punk,Alternative/Indie Rock,Punk/New Wave,College Rock"
Ramones,New York Dolls,https://www.allmusic.com/artist/new-york-dolls-mn0000866786,"American Punk,New York Punk,Punk,Alternative/Indie Rock,Punk/New Wave,College Rock"
Ramones,Phil Spector,https://www.allmusic.com/artist/phil-spector-mn0000694967,"American Punk,New York Punk,Punk,Alternative/Indie Rock,Punk/New Wave,College Rock"
Ramones,The Beach Boys,https://www.allmusic.com/artist/the-beach-boys-mn0000041874,"American Punk,New York Punk,Punk,Alternative/Indie Rock,Punk/New Wave,College Rock"
Ramones,The Rolling Stones,https://www.allmusic.com/artist/the-rolling-stones-mn0000894465,"American Punk,New York Punk,Punk,Alternative/Indie Rock,Punk/New Wave,College Rock"
Ramones,Alice Cooper,https://www.allmusic.com/artist/alice-cooper-mn0000005953,"American Punk,New York Punk,Punk,Alternative/Indie Rock,Punk/New Wave,College Rock"
Ramones,T. Rex,https://www.allmusic.com/artist/t-rex-mn0000005882,"American Punk,New York Punk,Punk,Alternative/Indie Rock,Punk/New Wave,College Rock"
Ramones,The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,"American Punk,New York Punk,Punk,Alternative/Indie Rock,Punk/New Wave,College Rock"
Ramones,The Crystals,https://www.allmusic.com/artist/the-crystals-mn0000138332,"American Punk,New York Punk,Punk,Alternative/Indie Rock,Punk/New Wave,College Rock"
Ramones,The Remains,https://www.allmusic.com/artist/the-remains-mn0000897322,"American Punk,New York Punk,Punk,Alternative/Indie Rock,Punk/New Wave,College Rock"
Raven,Alice Cooper,https://www.allmusic.com/artist/alice-cooper-mn0000005953,"Hard Rock,Heavy Metal,Speed/Thrash Metal,New Wave of British Heavy Metal"
Raven,Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,"Hard Rock,Heavy Metal,Speed/Thrash Metal,New Wave of British Heavy Metal"
Raven,Deep Purple,https://www.allmusic.com/artist/deep-purple-mn0000192382,"Hard Rock,Heavy Metal,Speed/Thrash Metal,New Wave of British Heavy Metal"
Raven,Iron Maiden,https://www.allmusic.com/artist/iron-maiden-mn0000098465,"Hard Rock,Heavy Metal,Speed/Thrash Metal,New Wave of British Heavy Metal"
Raven,Judas Priest,https://www.allmusic.com/artist/judas-priest-mn0000246611,"Hard Rock,Heavy Metal,Speed/Thrash Metal,New Wave of British Heavy Metal"
Raven,Kiss,https://www.allmusic.com/artist/kiss-mn0000084209,"Hard Rock,Heavy Metal,Speed/Thrash Metal,New Wave of British Heavy Metal"
Raven,Led Zeppelin,https://www.allmusic.com/artist/led-zeppelin-mn0000139026,"Hard Rock,Heavy Metal,Speed/Thrash Metal,New Wave of British Heavy Metal"
Raven,Motörhead,https://www.allmusic.com/artist/mot%C3%B6rhead-mn0000501407,"Hard Rock,Heavy Metal,Speed/Thrash Metal,New Wave of British Heavy Metal"
Raven,Van Halen,https://www.allmusic.com/artist/van-halen-mn0000260206,"Hard Rock,Heavy Metal,Speed/Thrash Metal,New Wave of British Heavy Metal"
Alice Cooper,Frank Zappa,https://www.allmusic.com/artist/frank-zappa-mn0000138699,"Hard Rock,Heavy Metal,Contemporary Pop/Rock"
Alice Cooper,The Doors,https://www.allmusic.com/artist/the-doors-mn0000114342,"Hard Rock,Heavy Metal,Contemporary Pop/Rock"
Alice Cooper,The Rolling Stones,https://www.allmusic.com/artist/the-rolling-stones-mn0000894465,"Hard Rock,Heavy Metal,Contemporary Pop/Rock"
Alice Cooper,The Who,https://www.allmusic.com/artist/the-who-mn0000577627,"Hard Rock,Heavy Metal,Contemporary Pop/Rock"
Alice Cooper,The Yardbirds,https://www.allmusic.com/artist/the-yardbirds-mn0000489303,"Hard Rock,Heavy Metal,Contemporary Pop/Rock"
Alice Cooper,Jimi Hendrix,https://www.allmusic.com/artist/jimi-hendrix-mn0000354105,"Hard Rock,Heavy Metal,Contemporary Pop/Rock"
Alice Cooper,MC5,https://www.allmusic.com/artist/mc5-mn0000182598,"Hard Rock,Heavy Metal,Contemporary Pop/Rock"
Alice Cooper,Pink Floyd,https://www.allmusic.com/artist/pink-floyd-mn0000346336,"Hard Rock,Heavy Metal,Contemporary Pop/Rock"
Alice Cooper,The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,"Hard Rock,Heavy Metal,Contemporary Pop/Rock"
Alice Cooper,The Kinks,https://www.allmusic.com/artist/the-kinks-mn0000100160,"Hard Rock,Heavy Metal,Contemporary Pop/Rock"
Anne Briggs,Davy Graham,https://www.allmusic.com/artist/davy-graham-mn0000814036,"British Folk,Concerto,Celtic,Folk Revival,Folksongs,Singer/Songwriter,Choral,Opera"
Anne Briggs,Ewan MacColl,https://www.allmusic.com/artist/ewan-maccoll-mn0000154533,"British Folk,Concerto,Celtic,Folk Revival,Folksongs,Singer/Songwriter,Choral,Opera"
Anne Briggs,Shirley & Dolly Collins,https://www.allmusic.com/artist/shirley-dolly-collins-mn0001801165,"British Folk,Concerto,Celtic,Folk Revival,Folksongs,Singer/Songwriter,Choral,Opera"
Anne Briggs,The Watersons,https://www.allmusic.com/artist/the-watersons-mn0000586389,"British Folk,Concerto,Celtic,Folk Revival,Folksongs,Singer/Songwriter,Choral,Opera"
Anne Briggs,The Weavers,https://www.allmusic.com/artist/the-weavers-mn0000586689,"British Folk,Concerto,Celtic,Folk Revival,Folksongs,Singer/Songwriter,Choral,Opera"
Anthrax,Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,"Heavy Metal,Speed/Thrash Metal,Rap-Metal"
Anthrax,Motörhead,https://www.allmusic.com/artist/mot%C3%B6rhead-mn0000501407,"Heavy Metal,Speed/Thrash Metal,Rap-Metal"
Anthrax,Iron Maiden,https://www.allmusic.com/artist/iron-maiden-mn0000098465,"Heavy Metal,Speed/Thrash Metal,Rap-Metal"
Anthrax,Kiss,https://www.allmusic.com/artist/kiss-mn0000084209,"Heavy Metal,Speed/Thrash Metal,Rap-Metal"
Anthrax,Run-D.M.C.,https://www.allmusic.com/artist/run-dmc-mn0000358408,"Heavy Metal,Speed/Thrash Metal,Rap-Metal"
Anthrax,Sex Pistols,https://www.allmusic.com/artist/sex-pistols-mn0000418740,"Heavy Metal,Speed/Thrash Metal,Rap-Metal"
Anthrax,Venom,https://www.allmusic.com/artist/venom-mn0000315403,"Heavy Metal,Speed/Thrash Metal,Rap-Metal"
Anthrax,Anvil,https://www.allmusic.com/artist/anvil-mn0000925852,"Heavy Metal,Speed/Thrash Metal,Rap-Metal"
Anthrax,House of Heavy,https://www.allmusic.com/artist/house-of-heavy-mn0001597052,"Heavy Metal,Speed/Thrash Metal,Rap-Metal"
Anthrax,AC/DC,https://www.allmusic.com/artist/ac-dc-mn0000574772,"Heavy Metal,Speed/Thrash Metal,Rap-Metal"
Bad Company,Free,https://www.allmusic.com/artist/free-mn0000193216,"Album Rock,Arena Rock,Blues-Rock,Hard Rock,Rock & Roll"
Bad Company,Led Zeppelin,https://www.allmusic.com/artist/led-zeppelin-mn0000139026,"Album Rock,Arena Rock,Blues-Rock,Hard Rock,Rock & Roll"
Bad Company,Steppenwolf,https://www.allmusic.com/artist/steppenwolf-mn0000022928,"Album Rock,Arena Rock,Blues-Rock,Hard Rock,Rock & Roll"
Bad Company,The Who,https://www.allmusic.com/artist/the-who-mn0000577627,"Album Rock,Arena Rock,Blues-Rock,Hard Rock,Rock & Roll"
Bad Company,Cream,https://www.allmusic.com/artist/cream-mn0000112462,"Album Rock,Arena Rock,Blues-Rock,Hard Rock,Rock & Roll"
Bad Company,Fleetwood Mac,https://www.allmusic.com/artist/fleetwood-mac-mn0000182900,"Album Rock,Arena Rock,Blues-Rock,Hard Rock,Rock & Roll"
